país,factor_(serie),Año,Valor
Singapur,"Esperanza de vida al nacer, mujeres (años)",1999,79.6
Singapur,"Esperanza de vida al nacer, varones (años)",1999,75.6
Suiza,"Esperanza de vida al nacer, total (años)",1999,79.5805
Suiza,"Esperanza de vida al nacer, mujeres (años)",1999,82.5
Suiza,"Esperanza de vida al nacer, varones (años)",1999,76.8
Venezuela,"Esperanza de vida al nacer, total (años)",1999,72.254
Venezuela,"Esperanza de vida al nacer, mujeres (años)",1999,75.376
Venezuela,"Esperanza de vida al nacer, varones (años)",1999,69.295
Colombia,"Esperanza de vida al nacer, total (años)",1999,70.926
Colombia,"Esperanza de vida al nacer, mujeres (años)",1999,75.195
Colombia,"Esperanza de vida al nacer, varones (años)",1999,66.884
Japón,"Esperanza de vida al nacer, total (años)",1999,80.461
Japón,"Esperanza de vida al nacer, mujeres (años)",1999,83.99
Japón,"Esperanza de vida al nacer, varones (años)",1999,77.1
Kenya,"Esperanza de vida al nacer, total (años)",1999,54.495
Kenya,"Esperanza de vida al nacer, mujeres (años)",1999,55.924
Kenya,"Esperanza de vida al nacer, varones (años)",1999,53.009
Noruega,"Esperanza de vida al nacer, total (años)",1999,78.2829
Noruega,"Esperanza de vida al nacer, mujeres (años)",1999,81.1
Noruega,"Esperanza de vida al nacer, varones (años)",1999,75.6
Afganistán,"Esperanza de vida al nacer, total (años)",2000,55.298
Afganistán,"Esperanza de vida al nacer, mujeres (años)",2000,56.858
Afganistán,"Esperanza de vida al nacer, varones (años)",2000,53.762
Alemania,"Esperanza de vida al nacer, total (años)",2000,77.9268
Alemania,"Esperanza de vida al nacer, mujeres (años)",2000,81.0
Alemania,"Esperanza de vida al nacer, varones (años)",2000,75.0
Argelia,"Esperanza de vida al nacer, total (años)",2000,70.478
Argelia,"Esperanza de vida al nacer, mujeres (años)",2000,71.949
Argelia,"Esperanza de vida al nacer, varones (años)",2000,69.068
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2000,72.467
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2000,74.394
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2000,71.128
Argentina,"Esperanza de vida al nacer, total (años)",2000,73.926
Argentina,"Esperanza de vida al nacer, mujeres (años)",2000,77.223
Argentina,"Esperanza de vida al nacer, varones (años)",2000,70.583
Australia,"Esperanza de vida al nacer, total (años)",2000,79.2341
Australia,"Esperanza de vida al nacer, mujeres (años)",2000,82.0
Australia,"Esperanza de vida al nacer, varones (años)",2000,76.6
Austria,"Esperanza de vida al nacer, total (años)",2000,78.1268
Austria,"Esperanza de vida al nacer, mujeres (años)",2000,81.2
Austria,"Esperanza de vida al nacer, varones (años)",2000,75.2
Brasil,"Esperanza de vida al nacer, total (años)",2000,69.737
Brasil,"Esperanza de vida al nacer, mujeres (años)",2000,73.431
Brasil,"Esperanza de vida al nacer, varones (años)",2000,66.262
Burkina Faso,"Esperanza de vida al nacer, total (años)",2000,50.847
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2000,52.376
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2000,49.225
China,"Esperanza de vida al nacer, total (años)",2000,71.881
China,"Esperanza de vida al nacer, mujeres (años)",2000,74.189
China,"Esperanza de vida al nacer, varones (años)",2000,69.723
Canadá,"Esperanza de vida al nacer, total (años)",2000,79.1668
Canadá,"Esperanza de vida al nacer, mujeres (años)",2000,81.82
Canadá,"Esperanza de vida al nacer, varones (años)",2000,76.64
Camboya,"Esperanza de vida al nacer, total (años)",2000,58.625
Camboya,"Esperanza de vida al nacer, mujeres (años)",2000,60.53
Camboya,"Esperanza de vida al nacer, varones (años)",2000,56.559
Chad,"Esperanza de vida al nacer, total (años)",2000,47.443
Chad,"Esperanza de vida al nacer, mujeres (años)",2000,48.557
Chad,"Esperanza de vida al nacer, varones (años)",2000,46.325
Dinamarca,"Esperanza de vida al nacer, total (años)",2000,76.5927
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2000,79.0
Dinamarca,"Esperanza de vida al nacer, varones (años)",2000,74.3
Ecuador,"Esperanza de vida al nacer, total (años)",2000,72.839
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2000,75.964
Ecuador,"Esperanza de vida al nacer, varones (años)",2000,69.799
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2000,74.38
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2000,76.617
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2000,73.166
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2000,68.007
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2000,70.095
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2000,65.897
Cuba,"Esperanza de vida al nacer, total (años)",2000,76.183
Cuba,"Esperanza de vida al nacer, mujeres (años)",2000,78.595
Cuba,"Esperanza de vida al nacer, varones (años)",2000,73.941
Costa Rica,"Esperanza de vida al nacer, total (años)",2000,77.586
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2000,80.038
Costa Rica,"Esperanza de vida al nacer, varones (años)",2000,75.252
Estados Unidos,"Esperanza de vida al nacer, total (años)",2000,76.6366
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2000,79.3
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2000,74.1
España,"Esperanza de vida al nacer, total (años)",2000,78.9659
España,"Esperanza de vida al nacer, mujeres (años)",2000,82.5
España,"Esperanza de vida al nacer, varones (años)",2000,75.6
Fiji,"Esperanza de vida al nacer, total (años)",2000,66.31
Fiji,"Esperanza de vida al nacer, mujeres (años)",2000,68.678
Fiji,"Esperanza de vida al nacer, varones (años)",2000,64.181
Finlandia,"Esperanza de vida al nacer, total (años)",2000,77.4659
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2000,81.0
Finlandia,"Esperanza de vida al nacer, varones (años)",2000,74.1
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2000,65.4837
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2000,72.26
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2000,59.03
Grecia,"Esperanza de vida al nacer, total (años)",2000,77.8878
Grecia,"Esperanza de vida al nacer, mujeres (años)",2000,80.5
Grecia,"Esperanza de vida al nacer, varones (años)",2000,75.4
India,"Esperanza de vida al nacer, total (años)",2000,62.669
India,"Esperanza de vida al nacer, mujeres (años)",2000,63.639
India,"Esperanza de vida al nacer, varones (años)",2000,61.754
Marruecos,"Esperanza de vida al nacer, total (años)",2000,66.787
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2000,68.529
Marruecos,"Esperanza de vida al nacer, varones (años)",2000,65.135
México,"Esperanza de vida al nacer, total (años)",2000,73.569
México,"Esperanza de vida al nacer, mujeres (años)",2000,76.512
México,"Esperanza de vida al nacer, varones (años)",2000,70.692
Nepal,"Esperanza de vida al nacer, total (años)",2000,62.614
Nepal,"Esperanza de vida al nacer, mujeres (años)",2000,64.078
Nepal,"Esperanza de vida al nacer, varones (años)",2000,61.199
Níger,"Esperanza de vida al nacer, total (años)",2000,49.322
Níger,"Esperanza de vida al nacer, mujeres (años)",2000,49.686
Níger,"Esperanza de vida al nacer, varones (años)",2000,48.881
Países Bajos,"Esperanza de vida al nacer, total (años)",2000,77.9878
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2000,80.6
Países Bajos,"Esperanza de vida al nacer, varones (años)",2000,75.5
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2000,78.6366
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2000,81.3
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2000,76.1
Reino Unido,"Esperanza de vida al nacer, total (años)",2000,77.7415
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2000,80.2
Reino Unido,"Esperanza de vida al nacer, varones (años)",2000,75.4
Rwanda,"Esperanza de vida al nacer, total (años)",2000,47.129
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2000,48.281
Rwanda,"Esperanza de vida al nacer, varones (años)",2000,45.902
Samoa,"Esperanza de vida al nacer, total (años)",2000,70.746
Samoa,"Esperanza de vida al nacer, mujeres (años)",2000,73.828
Samoa,"Esperanza de vida al nacer, varones (años)",2000,68.063
Sierra Leona,"Esperanza de vida al nacer, total (años)",2000,45.05
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",2000,45.98
Sierra Leona,"Esperanza de vida al nacer, varones (años)",2000,44.097
Sudáfrica,"Esperanza de vida al nacer, total (años)",2000,58.47
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",2000,61.049
Sudáfrica,"Esperanza de vida al nacer, varones (años)",2000,55.397
Singapur,"Esperanza de vida al nacer, total (años)",2000,77.9512
Singapur,"Esperanza de vida al nacer, mujeres (años)",2000,80.0
Singapur,"Esperanza de vida al nacer, varones (años)",2000,76.0
Suiza,"Esperanza de vida al nacer, total (años)",2000,79.6805
Suiza,"Esperanza de vida al nacer, mujeres (años)",2000,82.6
Suiza,"Esperanza de vida al nacer, varones (años)",2000,76.9
Venezuela,"Esperanza de vida al nacer, total (años)",2000,72.478
Venezuela,"Esperanza de vida al nacer, mujeres (años)",2000,76.145
Venezuela,"Esperanza de vida al nacer, varones (años)",2000,69.073
Colombia,"Esperanza de vida al nacer, total (años)",2000,71.32
Colombia,"Esperanza de vida al nacer, mujeres (años)",2000,75.542
Colombia,"Esperanza de vida al nacer, varones (años)",2000,67.312
Japón,"Esperanza de vida al nacer, total (años)",2000,81.0761
Japón,"Esperanza de vida al nacer, mujeres (años)",2000,84.6
Japón,"Esperanza de vida al nacer, varones (años)",2000,77.72
Kenya,"Esperanza de vida al nacer, total (años)",2000,54.411
Kenya,"Esperanza de vida al nacer, mujeres (años)",2000,55.597
Kenya,"Esperanza de vida al nacer, varones (años)",2000,53.162
Noruega,"Esperanza de vida al nacer, total (años)",2000,78.6341
Noruega,"Esperanza de vida al nacer, mujeres (años)",2000,81.4
Noruega,"Esperanza de vida al nacer, varones (años)",2000,76.0
Afganistán,"Esperanza de vida al nacer, total (años)",2001,55.798
Afganistán,"Esperanza de vida al nacer, mujeres (años)",2001,57.344
Afganistán,"Esperanza de vida al nacer, varones (años)",2001,54.272
Alemania,"Esperanza de vida al nacer, total (años)",2001,78.3293
Alemania,"Esperanza de vida al nacer, mujeres (años)",2001,81.3
Alemania,"Esperanza de vida al nacer, varones (años)",2001,75.5
Argelia,"Esperanza de vida al nacer, total (años)",2001,70.823
Argelia,"Esperanza de vida al nacer, mujeres (años)",2001,72.197
Argelia,"Esperanza de vida al nacer, varones (años)",2001,69.498
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2001,72.974
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2001,74.62
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2001,71.774
Argentina,"Esperanza de vida al nacer, total (años)",2001,74.186
Argentina,"Esperanza de vida al nacer, mujeres (años)",2001,77.59
Argentina,"Esperanza de vida al nacer, varones (años)",2001,70.749
Australia,"Esperanza de vida al nacer, total (años)",2001,79.6341
Australia,"Esperanza de vida al nacer, mujeres (años)",2001,82.4
Australia,"Esperanza de vida al nacer, varones (años)",2001,77.0
Austria,"Esperanza de vida al nacer, total (años)",2001,78.5756
Austria,"Esperanza de vida al nacer, mujeres (años)",2001,81.7
Austria,"Esperanza de vida al nacer, varones (años)",2001,75.6
Brasil,"Esperanza de vida al nacer, total (años)",2001,70.195
Brasil,"Esperanza de vida al nacer, mujeres (años)",2001,73.969
Brasil,"Esperanza de vida al nacer, varones (años)",2001,66.644
Burkina Faso,"Esperanza de vida al nacer, total (años)",2001,51.071
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2001,52.578
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2001,49.471
China,"Esperanza de vida al nacer, total (años)",2001,72.606
China,"Esperanza de vida al nacer, mujeres (años)",2001,75.258
China,"Esperanza de vida al nacer, varones (años)",2001,70.162
Canadá,"Esperanza de vida al nacer, total (años)",2001,79.398
Canadá,"Esperanza de vida al nacer, mujeres (años)",2001,82.0
Canadá,"Esperanza de vida al nacer, varones (años)",2001,76.92
Camboya,"Esperanza de vida al nacer, total (años)",2001,59.966
Camboya,"Esperanza de vida al nacer, mujeres (años)",2001,61.91
Camboya,"Esperanza de vida al nacer, varones (años)",2001,57.863
Chad,"Esperanza de vida al nacer, total (años)",2001,47.85
Chad,"Esperanza de vida al nacer, mujeres (años)",2001,48.802
Chad,"Esperanza de vida al nacer, varones (años)",2001,46.888
Dinamarca,"Esperanza de vida al nacer, total (años)",2001,76.7927
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2001,79.2
Dinamarca,"Esperanza de vida al nacer, varones (años)",2001,74.5
Ecuador,"Esperanza de vida al nacer, total (años)",2001,73.24
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2001,76.329
Ecuador,"Esperanza de vida al nacer, varones (años)",2001,70.231
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2001,74.636
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2001,76.998
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2001,73.388
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2001,68.308
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2001,70.431
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2001,66.168
Cuba,"Esperanza de vida al nacer, total (años)",2001,76.421
Cuba,"Esperanza de vida al nacer, mujeres (años)",2001,78.831
Cuba,"Esperanza de vida al nacer, varones (años)",2001,74.183
Costa Rica,"Esperanza de vida al nacer, total (años)",2001,77.545
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2001,79.893
Costa Rica,"Esperanza de vida al nacer, varones (años)",2001,75.297
Estados Unidos,"Esperanza de vida al nacer, total (años)",2001,76.8366
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2001,79.5
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2001,74.3
España,"Esperanza de vida al nacer, total (años)",2001,79.3683
España,"Esperanza de vida al nacer, mujeres (años)",2001,82.8
España,"Esperanza de vida al nacer, varones (años)",2001,76.1
Fiji,"Esperanza de vida al nacer, total (años)",2001,66.34
Fiji,"Esperanza de vida al nacer, mujeres (años)",2001,68.629
Fiji,"Esperanza de vida al nacer, varones (años)",2001,64.273
Finlandia,"Esperanza de vida al nacer, total (años)",2001,77.9659
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2001,81.5
Finlandia,"Esperanza de vida al nacer, varones (años)",2001,74.6
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2001,65.3834
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2001,72.17
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2001,58.92
Grecia,"Esperanza de vida al nacer, total (años)",2001,78.3878
Grecia,"Esperanza de vida al nacer, mujeres (años)",2001,81.0
Grecia,"Esperanza de vida al nacer, varones (años)",2001,75.9
India,"Esperanza de vida al nacer, total (años)",2001,63.091
India,"Esperanza de vida al nacer, mujeres (años)",2001,64.131
India,"Esperanza de vida al nacer, varones (años)",2001,62.114
Marruecos,"Esperanza de vida al nacer, total (años)",2001,67.18
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2001,68.902
Marruecos,"Esperanza de vida al nacer, varones (años)",2001,65.542
México,"Esperanza de vida al nacer, total (años)",2001,73.867
México,"Esperanza de vida al nacer, mujeres (años)",2001,76.685
México,"Esperanza de vida al nacer, varones (años)",2001,71.098
Nepal,"Esperanza de vida al nacer, total (años)",2001,63.336
Nepal,"Esperanza de vida al nacer, mujeres (años)",2001,64.952
Nepal,"Esperanza de vida al nacer, varones (años)",2001,61.779
Níger,"Esperanza de vida al nacer, total (años)",2001,49.841
Níger,"Esperanza de vida al nacer, mujeres (años)",2001,50.197
Níger,"Esperanza de vida al nacer, varones (años)",2001,49.411
Países Bajos,"Esperanza de vida al nacer, total (años)",2001,78.1902
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2001,80.7
Países Bajos,"Esperanza de vida al nacer, varones (años)",2001,75.8
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2001,78.6927
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2001,81.1
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2001,76.4
Reino Unido,"Esperanza de vida al nacer, total (años)",2001,77.9927
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2001,80.4
Reino Unido,"Esperanza de vida al nacer, varones (años)",2001,75.7
Rwanda,"Esperanza de vida al nacer, total (años)",2001,49.021
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2001,50.11
Rwanda,"Esperanza de vida al nacer, varones (años)",2001,47.849
